ip1,ip2,port1,port2,total_num,total_len,flow_time,psh_rate,up_down_len_rate,up_down_num_rate,flow_pkts_rate,flow_bytes_rate,up_time_max,up_time_min,up_time_mean,down_time_max,down_time_min,down_time_mean,up_len_sum,up_len_max,up_len_min,up_len_mean,down_len_sum,down_len_max,down_len_min,down_len_mean,label
118.112.25.113,192.168.1.186,443,12131,3,91,0.001019955,0.333333333,0.281690141,0.5,2941.307153,89219.6503,0,0,0,0.000674009,0.000674009,0.000674009,20,20,20,20,71,51,20,35.5,0
192.168.1.186,118.24.224.175,12124,443,8,755,0.217550993,0.5,1.194767442,1,36.77298775,3470.450719,0.15755105,0.00011611,0.072516998,0.164896965,0,0.054965655,411,305,20,102.75,344,238,20,86,0
192.168.1.186,216.58.200.243,12209,443,12,1356,0.266332865,0.583333333,3.332268371,1,45.05639967,5091.373163,0.117126942,0.000196934,0.042952585,0.158777952,9.54E-07,0.042689371,1043,702,32,173.8333333,313,114,32,52.16666667,0
192.168.1.186,202.89.233.100,12105,443,41,11484,12.24163795,0.390243902,6.656,1.05,3.349225013,938.1097572,6.555423021,0,0.612081897,3.430979967,0,0.29450394,9984,1460,20,475.4285714,1500,432,20,75,0
14.22.9.182,192.168.1.186,443,12173,5,131,11.19055891,0.2,0.43956044,0.666666667,0.446805208,11.70629645,11.15905809,11.15905809,11.15905809,11.19055891,0,5.595279455,40,20,20,20,91,51,20,30.33333333,0
14.18.180.76,192.168.1.186,443,12189,5,131,10.57034802,0.2,0.43956044,0.666666667,0.473021322,12.39315865,10.53285098,10.53285098,10.53285098,10.56998515,0.000362873,5.285174012,40,20,20,20,91,51,20,30.33333333,0
183.3.225.118,192.168.1.186,443,12188,5,131,10.57209802,0.2,0.43956044,0.666666667,0.472943023,12.39110721,10.53210807,10.53210807,10.53210807,10.57209802,0,5.286049008,40,20,20,20,91,51,20,30.33333333,0
119.147.179.248,192.168.1.186,443,12187,5,131,10.56878304,0.2,0.43956044,0.666666667,0.473091365,12.39499377,10.53149295,10.53149295,10.53149295,10.56851792,0.000265121,5.284391522,40,20,20,20,91,51,20,30.33333333,0
183.3.226.92,192.168.1.186,443,12140,5,131,10.46948886,0.2,0.43956044,0.666666667,0.477578234,12.51254973,10.42980504,10.42980504,10.42980504,10.46948791,9.54E-07,5.23474443,40,20,20,20,91,51,20,30.33333333,0
101.226.233.178,192.168.1.186,443,12195,5,131,10.34728503,0.2,0.43956044,0.666666667,0.483218543,12.66032583,10.31042695,10.31042695,10.31042695,10.34728408,9.54E-07,5.173642516,40,20,20,20,91,51,20,30.33333333,0
14.18.180.181,192.168.1.186,443,12197,5,131,6.788819075,0.2,0.43956044,0.666666667,0.736505119,19.29643412,6.74977684,6.74977684,6.74977684,6.788817883,1.19E-06,3.394409537,40,20,20,20,91,51,20,30.33333333,0
101.226.233.172,192.168.1.186,443,12206,5,131,0.52946496,0.2,0.43956044,0.666666667,9.44349556,247.4195837,0.489930153,0.489930153,0.489930153,0.529464006,9.54E-07,0.26473248,40,20,20,20,91,51,20,30.33333333,0
14.215.177.39,192.168.1.186,443,12163,4,80,0.413138866,0,1,1,9.681974573,193.6394915,0.375892878,0.375892878,0.375892878,0.413138866,0.413138866,0.413138866,40,20,20,20,40,20,20,20,0
192.168.1.186,39.105.6.138,12224,443,55,41340,4.355331898,0.290909091,0.149610679,0.527777778,12.62819948,9491.813935,2.321864128,0,0.241962883,2.404931068,0,0.122284658,5380,1480,20,283.1578947,35960,1472,20,998.8888889,0
192.168.1.186,125.64.104.49,12225,443,21,2255,2.704972982,0.476190476,1.612977984,0.909090909,7.763478651,833.6497313,2.62787509,8.39E-05,0.300552554,2.683284044,0,0.269964314,1392,540,20,139.2,863,298,20,78.45454545,0
192.168.1.186,39.107.11.210,12226,443,12,4527,0.171998024,0.333333333,0.209134615,1,69.76824339,26320.06982,0.08138299,0.000680208,0.034399605,0.041401148,9.54E-07,0.01683321,783,537,20,130.5,3744,1472,20,624,0
192.168.1.186,222.220.214.41,12227,443,77,28263,1.902918816,0.506493506,0.146385982,1.081081081,40.464154,14852.44655,0.446568012,7.51E-05,0.04879279,0.51606822,0,0.050883644,3609,537,20,90.225,24654,1472,20,666.3243243,0
192.168.1.186,222.220.214.36,12228,443,8,829,0.13052392,0.375,4.879432624,1.666666667,61.29144755,6351.326252,0.07516098,0.000258923,0.03263098,0.03569603,0.020038843,0.027867436,688,537,20,137.6,141,89,20,47,0
192.168.1.186,39.107.11.210,12229,443,21,6572,0.277683973,0.333333333,0.5813282,0.909090909,75.62553845,23667.19232,0.099297047,9.54E-07,0.026535776,0.138324976,0,0.0234483,2416,1464,20,241.6,4156,1472,20,377.8181818,0
192.168.1.186,36.99.175.132,12230,443,230,231737,1.370852947,0.095652174,0.014019857,0.377245509,167.7787544,169045.8488,0.873532057,9.20E-05,0.022110531,0.902731895,0,0.00808377,3204,537,20,50.85714286,228533,1472,20,1368.461078,0
192.168.1.186,39.106.32.246,12231,443,39,12284,1.31089592,0.615384615,0.208460403,0.95,29.75064565,9370.690544,1.012524128,0.000351906,0.072827551,1.012710094,0,0.064595423,2119,537,20,111.5263158,10165,1472,20,508.25,0
192.168.1.186,220.181.33.11,12232,443,21,4208,10.62728882,0.428571429,2.624461671,0.909090909,1.976044912,395.9617615,9.952534914,0.000137091,1.180809869,9.999239922,0,1.059255981,3047,1411,20,304.7,1161,441,20,105.5454545,0
192.168.1.186,101.201.173.208,12233,443,37,17875,1.386992216,0.459459459,0.913401841,0.947368421,26.67642945,12887.59936,1.169392109,0,0.081587777,1.207651854,0,0.074899938,8533,1472,20,474.0555556,9342,1472,20,491.6842105,0
192.168.1.186,59.110.175.195,12234,443,19,5590,0.201982021,0.473684211,0.32464455,0.9,94.06777828,27675.73056,0.036729097,0.000166893,0.015750021,0.076681852,0,0.018470764,1370,537,20,152.2222222,4220,1472,20,422,0
192.168.1.186,101.201.173.208,12235,443,22,7509,0.213102818,0.409090909,0.575865687,0.833333333,103.2365515,35236.51206,0.08313489,0,0.023678091,0.046788216,0,0.015584556,2744,1480,20,274.4,4765,1472,20,397.0833333,0
192.168.1.186,59.110.175.195,12236,443,21,7261,0.244207144,0.428571429,0.604286346,0.909090909,85.99257038,29732.95493,0.130521059,0,0.027134127,0.044808865,0,0.015390301,2735,1480,20,273.5,4526,1472,20,411.4545455,0
192.168.1.186,118.112.19.93,12237,443,22,6144,0.145367861,0.5,0.322427895,0.833333333,151.3401923,42265.18824,0.120427847,0.00012517,0.016151985,0.04517293,0,0.008008718,1498,578,20,149.8,4646,1472,20,387.1666667,0
192.168.1.186,14.215.177.38,12238,443,14,2104,0.237616062,0.428571429,3.717488789,1,58.91857593,8854.620268,0.167904854,0.000187874,0.039602677,0.086977959,0,0.026221315,1658,950,20,236.8571429,446,165,20,63.71428571,0
192.168.1.186,180.97.93.48,12239,443,46,34923,0.791687012,0.282608696,0.090049316,0.4375,58.10376995,44112.12952,0.320158005,0.000211,0.060899001,0.35677886,0,0.024358096,2885,1172,20,206.0714286,32038,1472,20,1001.1875,0
192.168.1.186,180.101.49.206,12240,443,19,3047,10.11946487,0.368421053,2.693333333,0.9,1.877569638,301.1028783,9.946260929,9.54E-07,1.264933109,10.00000405,0,1.120025449,2222,1472,20,246.8888889,825,453,20,82.5,0
192.168.1.186,180.163.150.38,12242,443,24,3859,0.26685214,0.541666667,0.837619048,0.846153846,89.93744611,14461.19186,0.092864037,0.000151157,0.02277832,0.060123205,0,0.019431671,1759,626,32,159.9090909,2100,612,32,161.5384615,0
192.168.1.186,203.208.41.102,12144,443,51,31497,0.716058969,0.333333333,0.152933856,0.59375,71.22318436,43986.60074,0.249817133,2.15E-06,0.036713786,0.186964035,0,0.021393545,4178,1480,32,219.8947368,27319,1472,32,853.71875,0
192.168.1.186,180.163.150.166,12243,443,23,4197,0.236418962,0.565217391,0.855437666,0.642857143,97.28492063,17752.38313,0.077306986,0.000257015,0.025276631,0.042111874,0,0.015525524,1935,859,32,215,2262,612,32,161.5714286,0
192.168.1.186,180.163.150.38,12244,443,30,4945,1.581053019,0.566666667,1.38313253,0.666666667,18.97469576,3127.66235,1.259889841,0.000135899,0.140300556,1.258902073,9.54E-07,0.090814114,2870,1082,32,239.1666667,2075,612,32,115.2777778,0
192.168.1.186,180.163.150.166,12141,443,32,2744,1.768551826,0.59375,0.860338983,0.684210526,18.09390006,1551.55193,0.98772788,5.89E-05,0.143399159,1.070169926,0,0.096227712,1269,235,32,97.61538462,1475,264,32,77.63157895,0
192.168.1.186,39.106.32.246,12245,443,19,5584,0.237539053,0.473684211,0.327311623,0.9,79.98684748,23507.71349,0.042243004,0.000191927,0.019068003,0.085227013,0,0.021758106,1377,537,20,153,4207,1472,20,420.7,0
192.168.1.186,39.107.11.210,12246,443,20,5666,0.144035101,0.35,0.350655542,0.818181818,138.8550421,39337.63342,0.035660028,6.82E-05,0.013423771,0.036756992,0,0.010907507,1471,648,20,163.4444444,4195,1472,20,381.3636364,0
192.168.1.186,39.107.11.210,12247,443,21,7561,0.145302057,0.380952381,0.850012234,0.909090909,144.5265153,52036.42772,0.036031008,9.54E-07,0.012176328,0.036218166,0,0.010964608,3474,1464,20,347.4,4087,1472,20,371.5454545,0
192.168.1.186,35.227.202.26,12248,443,18,3575,1.393433094,0.555555556,0.928263215,1,12.9177354,2565.60578,0.296444893,0.000217915,0.138910115,0.294089079,0.000191927,0.139053881,1721,650,32,191.2222222,1854,767,32,206,0
192.168.1.186,35.190.60.146,12249,443,18,2933,1.855649948,0.555555556,1.39624183,1,9.700105356,1580.578278,0.498715878,0.000282049,0.193085104,0.353954077,0.000185966,0.191575766,1709,641,32,189.8888889,1224,612,32,136,0
192.168.1.186,180.163.150.38,12250,443,36,12893,6.784239054,0.527777778,0.219888353,0.565217391,5.306416787,1900.434212,6.452886105,0.000130892,0.562212427,6.44800806,0,0.306379589,2324,627,32,178.7692308,10569,1472,32,459.5217391,0
192.168.1.186,140.143.52.226,12251,443,39,8523,7.877589941,0.58974359,3.76411403,0.95,4.950752742,1081.929888,3.95780015,0,0.437643886,3.990530968,0,0.412894789,6734,1460,20,354.4210526,1789,276,20,89.45,0
192.168.1.186,35.190.60.146,12252,443,9,1738,0.972488165,0.444444444,0.872844828,1.25,9.254611341,1787.168279,0.350434065,0.000200033,0.243122041,0.310252905,0.004502058,0.208142678,810,610,32,162,928,612,32,232,0
192.168.1.186,35.227.202.26,12253,443,9,1741,0.894511938,0.444444444,0.876077586,1.25,10.06135258,1946.312761,0.328876019,0.001274109,0.223627985,0.280143023,0.004143,0.188083013,813,613,32,162.6,928,612,32,232,0
192.168.1.186,180.163.150.36,12254,443,23,3229,0.237520218,0.52173913,0.977342315,0.769230769,96.83386199,13594.63219,0.086776972,0.000206947,0.022540119,0.047725201,9.54E-07,0.016642431,1596,623,32,159.6,1633,612,32,125.6153846,0
122.70.128.167,192.168.1.186,443,11824,6,269,0.066020966,0.333333333,0.312195122,0.5,90.88022188,4074.463281,0.000403881,0.000403881,0.000403881,0.066020012,0,0.022006989,64,32,32,32,205,78,32,51.25,0
192.168.1.186,220.181.107.131,12255,443,14,2488,0.155075788,0.428571429,2.362162162,1,90.27843828,16043.76817,0.083939791,0.000267982,0.025845965,0.035820961,0,0.01267314,1748,1040,20,249.7142857,740,459,20,105.7142857,0
192.168.1.186,39.107.11.210,12256,443,20,5666,0.138890028,0.35,0.350655542,0.818181818,143.998819,40794.86542,0.035192966,6.20E-05,0.013102382,0.034262896,0,0.010494184,1471,648,20,163.4444444,4195,1472,20,381.3636364,0
192.168.1.186,39.107.11.210,12257,443,21,6798,0.147716999,0.380952381,0.663322731,0.909090909,142.1637329,46020.43125,0.037672997,4.89E-05,0.012460232,0.037842035,0,0.011349106,2711,1137,20,271.1,4087,1472,20,371.5454545,0
192.168.1.186,39.107.11.210,12258,443,27,13133,0.151134968,0.296296296,2.182214684,1.076923077,178.6482665,86895.84013,0.038800001,9.54E-07,0.008958541,0.039866924,0,0.009660582,9006,1464,20,643.2857143,4127,1472,20,317.4615385,0
192.168.1.186,202.89.233.100,12105,443,113,60501,9.790538073,0.407079646,0.267434796,0.591549296,11.54175584,6179.53779,3.917920113,0,0.238793612,3.999882936,0,0.138775843,12766,1460,20,303.952381,47735,1472,20,672.3239437,0
118.112.11.183,192.168.1.186,443,12053,5,177,0.000223875,0.4,0.291970803,0.666666667,22333.88711,790619.6038,6.70E-05,6.70E-05,6.70E-05,0.000100851,0,5.04E-05,40,20,20,20,137,66,20,45.66666667,0
192.168.1.186,52.139.250.253,1639,443,3,279,0.124004841,0.666666667,0.430769231,2,24.19260393,2249.912165,0.124004841,0.124004841,0.124004841,0,0,0,84,64,20,42,195,195,195,195,0
14.18.245.237,192.168.1.186,443,12052,6,197,0.042285919,0.333333333,0.25477707,0.5,141.8912043,4658.761209,0.000119925,0.000119925,0.000119925,0.042098999,9.54E-07,0.014095306,40,20,20,20,157,66,20,39.25,0
121.201.64.22,192.168.1.186,443,12112,5,177,0.035644054,0.4,0.127388535,0.25,140.2758492,4965.76506,0,0,0,0.035472155,0,0.011881351,20,20,20,20,157,66,20,39.25,0
192.168.1.186,183.3.225.122,12260,443,46,39681,0.587914944,0.369565217,0.071272374,0.393939394,78.24261059,67494.45719,0.333820105,0.000248194,0.048992912,0.379297972,0,0.017185472,2640,933,20,203.0769231,37041,1460,20,1122.454545,0
192.168.1.186,183.3.225.122,12261,443,12,4481,0.184046984,0.333333333,0.211736074,1,65.20074254,24347.04394,0.097287178,0.000211,0.036809397,0.048259974,9.54E-07,0.01822319,783,537,20,130.5,3698,1460,20,616.3333333,0
192.168.1.186,110.185.115.204,12262,443,18,5774,0.038532019,0.333333333,0.170721817,0.636363636,467.1439656,149849.4032,0.012810946,0.000409842,0.005518317,0.012338161,0,0.002592397,842,549,32,120.2857143,4932,1472,32,448.3636364,0
192.168.1.186,110.185.115.204,12263,443,523,613030,1.625741959,0.063097514,0.008088984,0.185941043,321.6992692,377077.0612,1.505328894,6.91E-05,0.020070888,1.509258986,0,0.003666289,4919,549,32,59.98780488,608111,1472,32,1378.936508,0
192.168.1.186,110.185.115.204,12264,443,11,5114,0.014607906,0.272727273,0.146379735,0.571428571,753.0168761,350084.3913,0.004420996,0.000280142,0.002788703,0.005511999,0,0.001841982,653,549,32,163.25,4461,1472,32,637.2857143,0
192.168.1.186,110.185.115.204,12265,443,11,5114,0.013683796,0.272727273,0.146379735,0.571428571,803.8705091,373726.7076,0.00406599,0.000252008,0.002755324,0.005196095,0,0.001632333,653,549,32,163.25,4461,1472,32,637.2857143,0
192.168.1.186,110.185.115.204,12266,443,11,5114,0.014348984,0.272727273,0.146379735,0.571428571,766.6048119,356401.5462,0.004578114,0.000295877,0.002651374,0.00752306,0,0.001640479,653,549,32,163.25,4461,1472,32,637.2857143,0
192.168.1.186,110.185.115.204,12267,443,3211,3843315,1.715606928,0.06384304,0.004711798,0.186622321,1871.640845,2240207.205,0.318156958,6.79E-05,0.003403982,0.322579861,0,0.000632328,18024,549,32,35.69108911,3825291,1472,32,1413.633038,0
192.168.1.186,101.226.233.234,12268,443,46,12314,5.900532961,0.456521739,1.550538525,0.916666667,7.795905947,2086.930127,3.892117977,0,0.28097776,4.022769928,0,0.25260152,7486,1460,20,340.2727273,4828,1460,20,201.1666667,0
180.163.150.33,192.168.1.186,443,12156,4,128,0.038654089,0,1,1,103.481937,3311.421984,0.000285149,0.000285149,0.000285149,0.038654089,0.038654089,0.038654089,64,32,32,32,64,32,32,32,0
180.97.93.48,192.168.1.186,443,12239,3,91,0.000433922,0.333333333,0.281690141,0.5,6913.687912,209715.2,0,0,0,9.54E-07,9.54E-07,9.54E-07,20,20,20,20,71,51,20,35.5,0
220.181.107.131,192.168.1.186,443,12255,3,91,0.000279903,0.333333333,0.281690141,0.5,10717.98296,325112.1499,0,0,0,0.000185966,0.000185966,0.000185966,20,20,20,20,71,51,20,35.5,0
192.168.1.186,180.163.150.34,12269,443,23,3037,0.385512114,0.52173913,0.920936116,0.769230769,59.66090089,7877.83287,0.106839895,0.000153065,0.038846784,0.090867043,0.000191927,0.02911367,1456,627,32,145.6,1581,612,32,121.6153846,0
192.168.1.186,23.35.111.96,12123,443,6,2244,0.697897911,0.666666667,1.94488189,1,8.597245965,3215.369991,0.365301132,0.332596779,0.348948956,0.166426897,0.151829958,0.159128428,1482,991,32,494,762,377,32,254,0
192.168.1.186,203.119.217.37,10963,443,4,194,0.110262871,0.5,0.747747748,1,36.2769441,1759.431789,0.110262871,0.110262871,0.110262871,0.022372007,0.022372007,0.022372007,83,63,20,41.5,111,91,20,55.5,0
118.112.24.66,192.168.1.186,443,12137,3,60,0.000532866,0,2,2,5629.938255,112598.7651,0.000324965,0.000324965,0.000324965,0,0,0,40,20,20,20,20,20,20,20,0
157.148.32.174,192.168.1.186,8106,12138,6,197,0.038204908,0.333333333,0.25477707,0.5,157.0478835,5156.405509,5.70E-05,5.70E-05,5.70E-05,0.037775993,1.91E-06,0.012734969,40,20,20,20,157,66,20,39.25,0
192.168.1.186,61.129.7.70,12270,443,135,124081,1.758230925,0.318518519,0.09095625,0.451612903,76.7817231,70571.50359,0.277364016,0.000304937,0.042883681,0.349622011,0,0.018134576,10345,950,20,246.3095238,113736,1460,20,1222.967742,0
192.168.1.186,61.129.7.70,12271,443,150,133242,1.769050837,0.286666667,0.083523758,0.388888889,84.79123205,75318.35561,0.205393076,0.000262976,0.043147581,0.331019878,0,0.015700982,10271,919,20,244.547619,122971,1460,20,1138.62037,0
118.112.24.66,192.168.1.186,443,12132,3,60,0.000488043,0,2,2,6147.001466,122940.0293,0.000337124,0.000337124,0.000337124,0,0,0,40,20,20,20,20,20,20,20,0
192.168.1.186,110.185.115.204,12263,443,256,250896,1.854794025,0.15625,0.010048309,0.319587629,138.0207163,135268.9283,0.866388083,7.30E-05,0.030406459,0.869852066,0,0.009591441,2496,136,32,40.25806452,248400,1472,32,1280.412371,0
192.168.1.186,61.129.7.70,12272,443,73,60774,1.373980999,0.410958904,0.157203245,0.586956522,53.1302835,44232.05273,0.248480082,0.000267982,0.052845423,0.321264029,0,0.028515715,8256,821,20,305.7777778,52518,1460,20,1141.695652,0
192.168.1.186,61.129.7.70,12273,443,57,42720,1.317285776,0.49122807,0.23679106,0.676470588,43.27079289,32430.32057,0.264223099,0.00020504,0.059876626,0.334383011,0,0.038768761,8179,825,20,355.6086957,34541,1460,20,1015.911765,0
192.168.1.186,101.226.233.193,12274,443,24,13080,0.154676914,0.416666667,0.137787056,0.6,155.1621334,84563.36271,0.040292978,0.000351906,0.019334614,0.068361044,9.54E-07,0.008315785,1584,761,20,176,11496,1460,20,766.4,0
192.168.1.186,118.112.26.240,12275,443,51,37221,0.044637918,0.235294118,0.041001259,0.5,1142.526393,833842.6449,0.022488832,0.000141859,0.002663925,0.026098967,9.54E-07,0.001222032,1466,537,20,86.23529412,35755,1472,20,1051.617647,0
192.168.1.186,113.96.237.86,12276,443,25,17161,0.180406094,0.28,0.113988965,0.5625,138.5762504,95124.28132,0.056302071,0.000240088,0.022550762,0.056637049,0,0.009411399,1756,941,20,195.1111111,15405,1380,20,962.8125,0
59.36.121.49,192.168.1.186,8080,12219,2,40,5.70E-05,0,1,1,35098.77824,701975.5649,0,0,0,0,0,0,20,20,20,20,20,20,20,20,0
192.168.1.186,180.163.150.33,12277,443,28,7968,0.253816128,0.5,0.209655382,0.647058824,110.316079,31392.80419,0.077450991,0.000133038,0.021791601,0.053459883,0,0.013605446,1381,549,32,125.5454545,6587,1472,32,387.4705882,0
192.168.1.186,61.129.7.70,12279,443,37,20560,0.84265995,0.540540541,0.456812868,0.761904762,43.90857782,24398.92865,0.128232956,0.000680923,0.05617733,0.248824835,0,0.040265441,6447,818,20,402.9375,14113,1460,20,672.047619,0
192.168.1.186,61.129.7.70,12278,443,44,27688,1.351488113,0.613636364,0.540875953,0.913043478,32.55670513,20487.04663,0.334062099,0.000277996,0.067574406,0.402094126,0,0.057942141,9719,834,20,462.8095238,17969,1460,20,781.2608696,0
192.168.1.186,118.112.26.240,12280,443,85,71135,0.024755955,0.188235294,0.024542351,0.393442623,3433.517345,2873450.075,0.004604101,4.48E-05,0.001076346,0.004693031,0,0.000343919,1704,537,20,71,69431,1472,20,1138.213115,0
192.168.1.186,110.185.115.226,12281,443,38,21847,0.063267231,0.315789474,0.070511564,0.583333333,600.626887,345313.0421,0.045767069,0.000193834,0.00486671,0.046281815,0,0.002627259,1439,537,20,102.7857143,20408,1260,20,850.3333333,0
192.168.1.186,101.226.233.234,12268,443,20,2903,3.137778997,0.55,2.679340938,1,6.3739352,925.1766942,1.847187996,8.30E-05,0.348642111,1.939598083,0,0.339144786,2114,926,20,211.4,789,255,20,78.9,0
47.99.201.151,192.168.1.186,443,12151,6,197,0.039710999,0.333333333,0.25477707,0.5,151.0916427,4960.842267,0.001316071,0.001316071,0.001316071,0.039707899,9.54E-07,0.013237,40,20,20,20,157,66,20,39.25,0
192.168.1.186,52.139.250.253,1639,443,3,279,0.126416922,0.666666667,0.430769231,2,23.73100026,2206.983024,0.126416922,0.126416922,0.126416922,0,0,0,84,64,20,42,195,195,195,195,0
192.168.1.186,202.89.233.101,12285,443,29,11533,0.35511899,0.379310345,0.332062832,0.8125,81.66276888,32476.4384,0.187397003,9.54E-07,0.029593249,0.219006062,0,0.021527735,2875,1460,20,221.1538462,8658,1472,20,541.125,0
39.107.11.210,192.168.1.186,443,12226,5,131,2.618834972,0.2,0.43956044,0.666666667,1.909245925,50.02224324,2.576384068,2.576384068,2.576384068,2.618554831,0.000280142,1.309417486,40,20,20,20,91,51,20,30.33333333,0
192.168.1.186,222.220.214.36,12228,443,3,60,0.025485039,0,2,2,117.7161247,2354.322494,0.025485039,0.025485039,0.025485039,0,0,0,40,20,20,20,20,20,20,20,0
192.168.1.186,61.129.7.70,12278,443,12,5747,3.863901138,0.5,0.915666667,1,3.105669522,1487.356895,3.509857893,0.013204098,0.772780228,3.599358082,9.54E-07,0.747137976,2747,1082,20,457.8333333,3000,1460,20,500,0
125.64.104.49,192.168.1.186,443,12225,5,138,0.007133007,0.2,0.408163265,0.666666667,700.9666422,19346.67932,0.00028491,0.00028491,0.00028491,0.007132053,9.54E-07,0.003566504,40,20,20,20,98,58,20,32.66666667,0
113.96.237.86,192.168.1.186,443,12276,4,103,1.587764025,0.25,0.634920635,1,2.519266048,64.87110074,1.587383986,1.587383986,1.587383986,0.000324965,0.000324965,0.000324965,40,20,20,20,63,43,20,31.5,0
192.168.1.186,35.190.60.146,12252,443,3,96,0.308135986,0,2,2,9.735961177,311.5507577,0.308135986,0.308135986,0.308135986,0,0,0,64,32,32,32,32,32,32,32,0
192.168.1.186,35.227.202.26,12253,443,3,96,0.279074907,0,2,2,10.74980201,343.9936644,0.279074907,0.279074907,0.279074907,0,0,0,64,32,32,32,32,32,32,32,0
192.168.1.186,61.129.7.70,12271,443,11,8496,0.230938911,0.454545455,0.242105263,0.571428571,47.63164393,36788.94971,0.121043921,0.01101017,0.076979637,0.058940887,0,0.023417473,1656,815,20,414,6840,1460,20,977.1428571,0
192.168.1.186,61.129.7.70,12273,443,5,2868,0.197431087,0.8,1.563002681,1.5,25.3252923,14526.58766,0.117110968,0.08032012,0.098715544,0.078701973,0.078701973,0.078701973,1749,919,20,583,1119,790,329,559.5,0
192.168.1.186,61.129.7.70,12270,443,12,8331,9.49098587,0.416666667,0.307233642,0.5,1.264357588,877.7802553,9.227905989,0.106519938,3.163661957,9.267365932,0,1.337379149,1958,1101,20,489.5,6373,1460,20,796.625,0
192.168.1.186,113.96.237.86,12288,443,68,57239,0.383041143,0.132352941,0.099798252,0.545454545,177.5266213,149433.0335,0.093322992,9.54E-07,0.016653963,0.104107857,0,0.007994558,5194,1380,20,216.4166667,52045,1380,20,1182.840909,0
192.168.1.186,118.112.26.240,12280,443,43,40107,0.008500814,0.162790698,0.008169524,0.303030303,5058.338859,4718018.526,0.004336119,7.99E-05,0.000944535,0.000966072,0,0.000147559,325,99,20,32.5,39782,1472,20,1205.515152,0
192.168.1.186,113.96.237.86,12289,443,20,12443,0.11936903,0.2,0.209467341,0.818181818,167.5476462,104239.7681,0.043637037,0,0.014921129,0.037886858,9.54E-07,0.008264303,2155,1380,20,239.4444444,10288,1380,20,935.2727273,0
192.168.1.186,113.96.237.86,12290,443,37,19920,3.100234985,0.297297297,1.66845278,1.176470588,11.93457921,6425.319401,2.501769066,0,0.163170262,2.590789795,1.19E-06,0.188248873,12455,1380,20,622.75,7465,1380,20,439.1176471,0
192.168.1.186,113.96.237.86,12291,443,21,14629,0.113693953,0.19047619,0.212415051,0.75,184.706394,128669.9923,0.042181969,9.54E-07,0.014211744,0.035929918,0,0.00716346,2563,1380,20,284.7777778,12066,1380,20,1005.5,0
192.168.1.186,118.112.26.240,12275,443,48,42244,0.018088102,0.208333333,0.014286057,0.333333333,2653.678042,2335457.817,0.005434036,0.000127792,0.001644373,0.0081532,0,0.000399201,595,254,20,49.58333333,41649,1472,20,1156.916667,0
192.168.1.186,59.36.121.49,12219,8080,2,40,0.037681103,0,1,1,53.0770029,1061.540058,0,0,0,0,0,0,20,20,20,20,20,20,20,20,0
192.168.1.186,59.36.121.49,12292,8080,9,961,0.18085289,0.333333333,1.826470588,1.25,49.76420338,5313.711049,0.100959063,0.000574112,0.045213223,0.040405989,0.006600857,0.028980335,621,294,20,124.2,340,268,20,85,0
183.3.225.122,192.168.1.186,443,12261,5,131,0.798483133,0.2,0.43956044,0.666666667,6.261873033,164.0610735,0.756693125,0.756693125,0.756693125,0.798287153,0.00019598,0.399241567,40,20,20,20,91,51,20,30.33333333,0
192.168.1.186,61.129.7.70,12270,443,22,15419,7.328623056,0.409090909,0.231746285,0.571428571,3.00192817,2103.942293,6.610774994,0.000626087,1.046946151,6.694743872,9.54E-07,0.556872313,2901,963,20,362.625,12518,1460,20,894.1428571,0
192.168.1.186,183.3.225.122,12294,443,7,740,0.150932074,0.285714286,9.277777778,1.333333333,46.37847896,4902.867776,0.037802935,0.00029397,0.024747372,0.07699585,0.037868023,0.057431936,668,537,20,167,72,32,20,24,0
192.168.1.186,183.3.225.122,12260,443,63,56059,3.306864977,0.301587302,0.058895752,0.369565217,19.0512768,16952.30993,1.897907972,0.000344038,0.206679061,1.941813946,0,0.072639577,3118,958,20,183.4117647,52941,1460,20,1150.891304,0
192.168.1.186,203.119.144.59,12295,80,67,43727,8.312144995,0.23880597,20.97336683,1.481481481,8.060494619,5260.615645,7.313443899,0,0.213131923,7.354015827,0,0.318155078,41737,1460,20,1043.425,1990,291,20,73.7037037,0
192.168.1.186,101.226.233.234,12268,443,58,11775,7.609112978,0.5,5.213720317,0.933333333,7.622439063,1547.486551,1.842490911,0,0.281818999,1.973576784,0,0.259600861,9880,1460,20,352.8571429,1895,255,20,63.16666667,0
14.215.177.38,192.168.1.186,443,12238,4,80,0.424561024,0,1,1,9.421496031,188.4299206,0.39014411,0.39014411,0.39014411,0.424561024,0.424561024,0.424561024,40,20,20,20,40,20,20,20,0
192.168.1.186,113.96.237.86,12290,443,12,11509,0.042695999,0.166666667,0.098921035,0.5,281.0567791,269556.8725,0.041973114,0.000341892,0.014232,0.000379086,0,0.000141008,1036,976,20,259,10473,1380,813,1309.125,0
192.168.1.186,59.36.121.49,12292,8080,3,60,0.039714098,0,2,2,75.53992544,1510.798509,0.039714098,0.039714098,0.039714098,0,0,0,40,20,20,20,20,20,20,20,0
192.168.1.186,59.36.121.49,12297,8080,9,961,0.175015926,0.333333333,1.826470588,1.25,51.42389145,5490.928854,0.090018988,0.000369787,0.043753982,0.042845964,0.006954908,0.030700684,621,294,20,124.2,340,268,20,85,0
